Step Temp v_strain v_sigmaxx v_sigmayy PotEng KinEng Lx Ly Volume
  136700    288.10808      0.06835  -0.71535994    8.2226476   -104.10528     2.048249    8.3272594    8.9749611    616.20515
  136800     391.9538       0.0684    0.8152779    9.3265628   -104.21059    2.7865203    8.2894515    8.9753811    613.43613
  136900     333.9751      0.06845   -1.1662099    7.4476232   -103.91432    2.3743319    8.3119242    8.9758012    615.12795
  137000    353.86248       0.0685    1.0942082    8.6531938    -104.1492    2.5157173    8.3620648    8.9762212    618.86759
  137100    284.09235      0.06855  -0.17919597    8.1031089   -104.04068       2.0197    8.2420688    8.9766413    610.01535
  137200    254.56953       0.0686  -0.63090806     8.325699   -104.21013    1.8098132    8.2847075    8.9770613    613.19984
  137300    270.02361      0.06865   0.46213529    9.2161056   -104.16224     1.919681    8.3637996    8.9774814    619.08288
  137400    331.11474       0.0687   0.55274582    8.3339534    -104.1431    2.3539966    8.2348771    8.9779015    609.56864
  137500    322.14424      0.06875   -1.7534227    7.8714178   -104.09711    2.2902226    8.2820717    8.9783215     613.0908
  137600    247.82638       0.0688    1.2343636    8.5127851   -103.49594    1.7618741    8.4224143    8.9787416    623.50901
  137700    340.12503      0.06885   0.49042187    8.1717529   -103.90974    2.4180536    8.2793261    8.9791616    612.94491
  137800     285.7271       0.0689   -1.3312884    8.6689862   -103.61294    2.0313219    8.3221335    8.9795817     616.1429
  137900    274.75794      0.06895    1.4761491    8.6653246    -103.9531    1.9533388    8.3713317    8.9800018    619.81435
  138000    267.69771        0.069  -0.77669417    9.1459864   -104.19179    1.9031455    8.2210076    8.9804218    608.71282
  138100    309.47619      0.06905  -0.62777361    9.2717861   -104.22966    2.2001616    8.3428103    8.9808419    617.76042
  138200     301.9786       0.0691    1.1538884    9.8365503    -103.8872    2.1468588    8.3625264    8.9812619     619.2493
  138300    290.65735      0.06915  -0.39451689    9.0092285   -103.76785    2.0663726    8.2358456     8.981682    609.89705
  138400     280.2928       0.0692  -0.33860068    8.7920108   -103.66059    1.9926879     8.309639     8.982102    615.39052
  138500    318.46474      0.06925    0.1095276    8.8914181   -103.84535    2.2640639    8.3720819    8.9825221    620.04388
  138600    292.90661       0.0693   0.70577362    9.0246065   -103.87155    2.0823633    8.2642577    8.9829422    612.08695
  138700    286.76946      0.06935    -1.232418    9.3024196   -104.25247    2.0387324    8.3194725    8.9833622     616.2052
  138800    264.63793       0.0694     1.140683    8.7396998    -104.1409    1.8813926    8.3381045    8.9837823    617.61412
  138900    309.08108      0.06945  -0.58091328     8.890741   -103.82903    2.1973526    8.2805019    8.9842023     613.3761
  139000    300.28899       0.0695 -0.039768564    8.9236346    -103.4893    2.1348469    8.3638468    8.9846224    619.57882
  139100    335.12664      0.06955   0.43953613     8.167026   -103.80782    2.3825185    8.3314657    8.9850425    617.20893
  139200    349.65375       0.0696  -0.42243502    7.9630885   -104.19959    2.4857962    8.3222745    8.9854625    616.55686
  139300     240.8789      0.06965   0.28820889    9.6749779   -103.81595    1.7124823    8.3633305    8.9858826    619.62747
  139400    309.68224       0.0697  -0.20909026    9.2986948   -104.24149    2.2016264    8.3203566    8.9863026    616.47241
  139500    258.51769      0.06975  0.085036368    9.3113571   -103.75317    1.8378819    8.3371595    8.9867227    617.74624
  139600    290.27058       0.0698   0.40050062    9.4579877   -103.84421     2.063623    8.3131842    8.9871427    615.99857
  139700    350.02252      0.06985  -0.64149715    9.2407504   -104.13691    2.4884179    8.3374418    8.9875628    617.82491
  139800    317.29328       0.0699   0.57800029    9.1767531   -103.83433    2.2557356    8.3326161    8.9879829    617.49617
  139900    314.51979      0.06995  -0.10745995     9.299717   -103.78624    2.2360181    8.2705743    8.9884029    612.92715
  140000    264.23345         0.07  -0.72822913    9.0162837   -103.65202     1.878517    8.3163085     8.988823    616.34528
  140100    287.63255      0.07005   0.64439339    9.7699909   -103.98783    2.0448684    8.3551634     8.989243    619.25387
  140200    242.09037       0.0701   0.60464035    10.176691   -103.99642     1.721095     8.258478    8.9896631     612.1165
  140300    269.58256      0.07015   -1.2757204    9.5837565   -103.93435    1.9165454    8.3033988    8.9900831    615.47479
  140400    359.00067       0.0702   0.55968071    9.3596487   -104.07772    2.5522463    8.3712878    8.9905032    620.53593
  140500    313.91594      0.07025   0.55622225    9.2700364   -103.86988    2.2317251    8.3135387    8.9909233    616.28397
  140600    286.55532       0.0703    -1.011817    8.7700285   -103.80113      2.03721    8.2761941    8.9913433    613.54428
  140700    288.61255      0.07035   0.49411754    8.9503897   -103.85307    2.0518355    8.3643502    8.9917634    620.10858
  140800    279.96555       0.0704   0.20485143    8.7726703   -104.00618    1.9903613    8.3040028    8.9921834    615.66336
  140900    262.45839      0.07045 -0.006680106    8.0985545   -104.02594    1.8658975     8.257498    8.9926035    612.24406
  141000     252.0084       0.0705  -0.72000955    9.0593114   -103.76125    1.7916053    8.3102784    8.9930236     616.1862
  141100    233.51643      0.07055    1.2660733    8.3684973   -103.21571    1.6601402    8.3283723    8.9934436    617.55666
  141200    306.74122       0.0706   -1.4321861    8.9051929   -103.27058    2.1807178    8.2187163    8.9938637    609.45402
  141300    290.68451      0.07065   0.34997011    9.4259683   -103.34354    2.0665657    8.4393379    8.9942837    625.84332
  141400    336.40281       0.0707    1.7696487    9.3887467   -104.03955    2.3915912    8.3134347    8.9947038     616.5354
  141500     313.0592      0.07075   -2.5834081    8.7235529   -104.10318    2.2256343    8.1927036    8.9951238    607.61019
  141600    257.98009       0.0708   0.85941105    9.6603936   -103.66885    1.8340599     8.482569    8.9955439    629.13738
  141700     329.5921      0.07085    1.7276053    9.7150885   -104.08032    2.3431718    8.2255242     8.995964     610.1013
  141800     293.4364       0.0709   -2.3549783    8.4956755   -103.87281    2.0861297    8.2075695     8.996384      608.798
  141900    258.66894      0.07095   0.62206706    9.0325944   -103.48675    1.8389571     8.431725    8.9968041    625.45397
  142000    326.08628        0.071   0.40805983    8.1076312   -103.60571    2.3182478    8.3054668    8.9972241    616.11708
  142100     370.1053      0.07105  -0.12169067    8.3700214   -104.02941    2.6311926    8.2833799    8.9976442    614.50731
  142200    299.66118       0.0711 -0.036945918    8.2808748   -103.85706    2.1303836    8.3120113    8.9980643    616.66014
  142300    309.58157      0.07115   0.11143465    8.8110267   -103.94076    2.2009107    8.2885999    8.9984843    614.95198
  142400    331.84871       0.0712  -0.13270204    8.3583605   -103.97369    2.3592147    8.3177329    8.9989044    617.14223
  142500    257.64009      0.07125  0.012976007    8.9443036   -103.55713    1.8316428    8.3142845    8.9993244    616.91517
  142600     267.6287       0.0713   0.17989472    9.1106085   -103.95077    1.9026549     8.293257    8.9997445    615.38366
  142700    279.36798      0.07135 -0.050165708    9.2980131   -104.09626     1.986113    8.3084548    9.0001645    616.54016
  142800    241.10417       0.0714   0.18227673    9.1851391   -103.62708    1.7140838    8.2887559    9.0005846    615.10709
  142900    364.28086      0.07145  -0.90056277     10.00558   -103.96153    2.5897848     8.328721    9.0010047    618.10173
  143000     296.7702       0.0715    1.2868251    8.8125115   -103.64857    2.1098308    8.3537018    9.0014247    619.98457
  143100    270.26588      0.07155  -0.52910522    8.7565029   -103.53186    1.9214034    8.2087951    9.0018448    609.25849
  143200    280.82066       0.0716  -0.79918377    9.5111342    -103.6639    1.9964406    8.3727759    9.0022648    621.45819
  143300    228.66159      0.07165    1.5691719     8.616743   -103.73899    1.6256257     8.294522    9.0026849    615.67862
  143400    268.03306       0.0717    -1.634038    8.9638972   -104.08352    1.9055296    8.2314277    9.0031049    611.02382
  143500    312.38841      0.07175   0.73992669    8.8907782   -103.98633    2.2208654    8.3837584     9.003525    622.36046
  143600    333.92011       0.0718   0.61373437    8.0840836   -103.72234    2.3739409    8.3110528    9.0039451    616.99201
  143700    283.62204      0.07185    -1.055839    8.1778592   -103.43199    2.0163564    8.2999462    9.0043651    616.19623
  143800    311.09548       0.0719    0.7392229    9.1257288   -103.67916    2.2116736    8.2822281    9.0047852     614.9095
  143900      301.606      0.07195   -0.5601288    8.5743816   -103.85998    2.1442099    8.3365291    9.0052052    618.96993
  144000    236.77058        0.072    0.4912845    8.9246649   -104.01093     1.683275    8.3551624    9.0056253    620.38234
  144100    261.12736      0.07205   0.31175351    9.9235484   -104.00834    1.8564348     8.285313    9.0060454    615.22462
  144200    306.68956       0.0721   -1.0968813    9.7290977   -103.94058    2.1803506      8.30619    9.0064654    616.80361
  144300    335.59936      0.07215    0.7602391    9.7776986   -103.85738    2.3858792    8.3525132    9.0068855    620.27242
  144400    302.50107       0.0722   0.12281921    9.5448942   -103.66618    2.1505732    8.3084971    9.0073055    617.03248
  144500    307.83543      0.07225  -0.75465184    8.8975683    -103.8266    2.1884969    8.2912293    9.0077256     615.7788
  144600    286.63625       0.0723   0.38460896     9.869743   -103.66414    2.0377854    8.3810933    9.0081456    622.48191
  144700    346.32689      0.07235   0.86919796    8.8619849   -103.79371    2.4621445    8.2975571    9.0085657    616.30623
  144800    313.90322       0.0724     -1.13752    8.9849612   -103.72984    2.2316347    8.2948642    9.0089858    616.13494
  144900    315.55867      0.07245   0.59724544    9.5037205    -103.9477    2.2434038     8.325359    9.0094058     618.4289
  145000     297.3275       0.0725  -0.41038443    9.2800294   -104.09754    2.1137928    8.2968401    9.0098259    616.33918
  145100    229.65619      0.07255   0.14074114    10.279258   -103.94137    1.6326966    8.3460608    9.0102459     620.0245
  145200    298.10445       0.0726   0.39603233    9.9508359   -104.32869    2.1193164    8.3036588     9.010666    616.90324
  145300    313.06641      0.07265  -0.64624898    9.6333794   -103.83051    2.2256855    8.3326497    9.0110861    619.08592
  145400    289.68841       0.0727   0.17347401    10.096841   -103.45752    2.0594841    8.3458676    9.0115061    620.09686
  145500    290.39674      0.07275   0.53190272    8.2784349   -103.36053    2.0645199    8.3559794    9.0119262    620.87711
  145600    353.34753       0.0728  -0.40081979    9.7466191   -103.53548    2.5120564    8.2331781    9.0123462    611.78107
  145700    315.68452      0.07285  -0.30433186    9.4451968   -103.56159    2.2442985    8.4337657    9.0127663    626.71531
  145800    300.56038       0.0729    1.6488728    9.0045752    -103.9879    2.1367763    8.2985104    9.0131863    616.69319
  145900    355.16424      0.07295   -2.4992874    8.8313175    -104.2714    2.5249719    8.1915642    9.0136064    608.77399
  146000    293.45319        0.073    1.3271178    9.0688771   -103.79709    2.0862491    8.4560201    9.0140265     628.4569
  146100    300.36425      0.07305   0.85540527    8.7877511   -103.74196    2.1353819    8.1886348    9.0144465      608.613
  146200    342.46577       0.0731   -2.4013389    8.9539137   -103.58322    2.4346946    8.3392398    9.0148666    619.83547
  146300    344.29988      0.07315    1.9289065    9.4847863   -103.55237    2.4477339    8.4169652    9.0152866    625.64176
  146400    298.62425       0.0732  -0.41280075    9.0854598   -103.88108    2.1230118    8.2430146    9.0157067    612.74039
  146500    252.39895      0.07325  -0.30219522    8.5910316   -103.71851    1.7943819    8.3041201    9.0161268    617.31139
  146600    331.18601       0.0733    0.2688984    8.9073068   -103.98929    2.3545033    8.3417536    9.0165468    620.13788
  146700    366.87773      0.07335 -0.0077203379    9.1986227   -104.15319    2.6082468    8.2929891    9.0169669    616.54138
  146800    255.38536       0.0734  -0.45276269    7.9377828   -103.60846    1.8156132    8.3107745    9.0173869    617.89241
  146900    308.69763      0.07345   0.86524004      8.67706    -103.7886    2.1946265    8.3134043     9.017807    618.11673
  147000    332.09389       0.0735  -0.86948451    8.8937808   -103.61288    2.3609578    8.2384329     9.018227      612.571
  147100    283.25515      0.07355 -0.095339765    8.7069808   -103.53117    2.0137481    8.3442609    9.0186471    620.46877
